"","gene_name","fc","qval","pval","logfc","abs_fc"
"595","RPL35P5",0.258936001316337,0.0274070605099098,0.000238948835082242,-1.94933252976638,1.94933252976638
"596","HSPA4",0.144934802863393,0.0274070605099098,0.000237953814410719,-2.78652402732484,2.78652402732484
"597","ACAT1",10.2974174717735,0.0274070605099098,0.000238420202459566,3.36421065872012,3.36421065872012
"598","PPIA",0.330068725899113,0.0271534884377782,0.000234376079452647,-1.59916164559595,1.59916164559595
"599","MAP2K4",3.78843026181787,0.0271534884377782,0.000234638391070519,1.92160019071661,1.92160019071661
"600","JUND",0.239768121338075,0.026836193851123,0.000230859020351248,-2.06028823865708,2.06028823865708
"601","SORD",6.80862563359836,0.0268129119624235,0.000230140403087553,2.76736361002907,2.76736361002907
"602","C4BPB",0.143433943568487,0.0267476818814569,0.000229063447456657,-2.80154161740905,2.80154161740905
"603","NUP88",0.357992265946188,0.0266933868867686,0.000228082448992861,-1.48199967500008,1.48199967500008
"604","CMPK1",4.52689674875523,0.026601601671146,0.000226783938158004,2.17852240140405,2.17852240140405
"605","NCOA4",9.43666550395099,0.026347042995483,0.000224104446596929,3.23827716565173,3.23827716565173
"606","IK",0.440871278635559,0.0263199915751222,0.000223171321143134,-1.18157060187504,1.18157060187504
"607","PPFIBP2",0.339811067891037,0.0263199915751222,0.000223303085392867,-1.55719525198421,1.55719525198421
"608","ARL6IP4",0.318386338229103,0.0263199915751222,0.000223365545467313,-1.6511496628751,1.6511496628751
"609","ALDH4A1",4.76223507948396,0.0263199915751222,0.00022212994973303,2.25163883850721,2.25163883850721
"610","PPIA",0.351811055058565,0.025982126129183,0.000218273083242515,-1.50712727714975,1.50712727714975
"611","XRCC5",9.9765317050006,0.025982126129183,0.000218489142767009,3.31853835647933,3.31853835647933
"612","UTP4",0.399029935227394,0.0258706011960482,0.000215800881086525,-1.32543111339185,1.32543111339185
"613","TNKS1BP1",0.207643150980822,0.0258706011960482,0.000215408058323208,-2.26782180900938,2.26782180900938
"614","UBA52",0.185987920231631,0.0258706011960482,0.000216319901821693,-2.4267191724135,2.4267191724135
"615","RETSAT",6.79912759571509,0.0258706011960482,0.000216551070345239,2.76534964429252,2.76534964429252
"616","NDUFB7",0.420193618765392,0.0258046658330388,0.00021400378206371,-1.25087384207542,1.25087384207542
"617","RPL38",0.236759494088088,0.0257210551708307,0.000212813153417146,-2.07850581576531,2.07850581576531
"618","TJP2",3.94523930069251,0.0257209344221691,0.000212314929696422,1.98011281036595,1.98011281036595
"619","MFSD3",0.40026480097811,0.0256718450358439,0.000210774331501185,-1.32097334323162,1.32097334323162
"620","HMOX1",2.71451346987819,0.0256718450358439,0.00021140358045546,1.44069364278348,1.44069364278348
"621","ABHD6",2.94875706781691,0.0256718450358439,0.000211413442851582,1.56010697143581,1.56010697143581
"622","RPS7P10",0.269643808514945,0.0256718450358439,0.000210837245960049,-1.89087318741506,1.89087318741506
"623","LINC01093",2.58083600550576,0.0256008348447712,0.00020851774083086,1.36783847093193,1.36783847093193
"624","ARHGEF1",0.335546677860883,0.0256008348447712,0.000208236239650939,-1.57541462135539,1.57541462135539
"625","TPRG1L",5.37227032321116,0.0256008348447712,0.000208849046076542,2.42553190047349,2.42553190047349
"626","IL10RA",2.97747408643415,0.0255020456337954,0.000206564153967026,1.57408895207406,1.57408895207406
"627","SDHDP3",2.6742887647005,0.0254843715370498,0.000205928343917083,1.41915525335526,1.41915525335526
"628","FPR3",3.9121752177169,0.0254651456871159,0.000205280708142963,1.96797098687254,1.96797098687254
"629","ATP5J2P5",0.412555625810583,0.0253794273870462,0.000204099089350485,-1.27733944056985,1.27733944056985
"630","SORL1",3.01884785995528,0.0253794273870462,0.000203969302591922,1.59399805157867,1.59399805157867
